InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
INV000285,SC1980,Metal Lantern,44,2023-01-21 16:18:14.618923,145.91,C00003,United Kingdom
INV000286,SC3975,Throw Pillow,34,2023-01-21 18:03:05.797159,11.64,C00070,USA
INV000287,SC7102,Bamboo Tray,48,2023-01-21 19:47:56.975395,63.56,C00160,United Kingdom
INV000288,SC2184,Wooden Frame,35,2023-01-21 21:32:48.153630,38.02,C00386,Netherlands
INV000289,SC4327,Vintage Mug,42,2023-01-21 23:17:39.331866,72.29,,United Kingdom
INV000290,SC4394,Wooden Frame,19,2023-01-22 01:02:30.510102,138.19,C00365,Australia
INV000291,SC9319,Scented Candle,8,2023-01-22 02:47:21.688337,109.01,C00059,Netherlands
INV000292,SC2816,Bamboo Tray,39,2023-01-22 04:32:12.866573,99.8,C00252,Germany
INV000293,SC6854,Vintage Mug,33,2023-01-22 06:17:04.044808,67.03,C00219,United Kingdom
INV000294,SC7709,Cotton Bag,44,2023-01-22 08:01:55.223044,101.16,C00201,France
INV000295,SC1569,Scented Candle,28,2023-01-22 09:46:46.401280,6.31,C00077,USA
INV000296,SC6442,Throw Pillow,37,2023-01-22 11:31:37.579515,88.56,C00255,United Kingdom
INV000297,SC2895,Wall Clock,48,2023-01-22 13:16:28.757751,83.74,C00247,United Kingdom
INV000298,SC3733,Cotton Bag,25,2023-01-22 15:01:19.935987,52.98,C00270,United Kingdom
INV000299,SC4863,Metal Lantern,36,2023-01-22 16:46:11.114222,31.42,C00307,Sweden
INV000300,SC8455,Wall Clock,17,2023-01-22 18:31:02.292458,121.42,C00139,Germany
INV000301,SC5014,Scented Candle,24,2023-01-22 20:15:53.470694,9.5,C00078,United Kingdom
INV000302,SC2686,Metal Lantern,21,2023-01-22 22:00:44.648929,11.85,C00080,Spain
INV000303,SC4009,Throw Pillow,2,2023-01-22 23:45:35.827165,0.0,C00010,Netherlands
INV000304,SC8806,Wooden Frame,31,2023-01-23 01:30:27.005401,39.0,C00336,United Kingdom
INV000305,SC1154,Metal Lantern,44,2023-01-23 03:15:18.183636,112.2,C00124,Japan
INV000306,SC2409,Wooden Frame,33,2023-01-23 05:00:09.361872,95.68,C00186,Australia
INV000307,SC1784,Vintage Mug,30,2023-01-23 06:45:00.540108,116.22,C00034,France
INV000308,SC9096,Ceramic Bowl,12,2023-01-23 08:29:51.718343,49.71,C00121,Germany
INV000309,SC8560,Glass Vase,44,2023-01-23 10:14:42.896579,111.47,C00080,Belgium
INV000310,SC8343,Cotton Bag,12,2023-01-23 11:59:34.074814,129.55,C00206,United Kingdom
INV000311,SC8206,Glass Vase,49,2023-01-23 13:44:25.253050,52.77,C00053,United Kingdom
INV000312,SC6596,Vintage Mug,24,2023-01-23 15:29:16.431286,51.97,C00156,United Kingdom
INV000313,SC6801,Metal Lantern,24,2023-01-23 17:14:07.609521,135.14,C00274,Spain
INV000314,SC3806,Vintage Mug,11,2023-01-23 18:58:58.787757,8.89,C00358,Australia
INV000315,SC1537,Glass Vase,13,2023-01-23 20:43:49.965993,53.5,C00135,Australia
INV000316,SC6986,Glass Vase,27,2023-01-23 22:28:41.144228,0.0,C00098,United Kingdom
INV000317,SC2841,Cotton Bag,8,2023-01-24 00:13:32.322464,5.8,C00241,Netherlands
INV000318,SC9716,Wall Clock,10,2023-01-24 01:58:23.500700,18.26,C00045,Spain
INV000319,SC7971,Bamboo Tray,8,2023-01-24 03:43:14.678935,65.54,C00199,Germany
INV000320,SC6625,Vintage Mug,20,2023-01-24 05:28:05.857171,103.51,C00291,USA
INV000321,SC3950,Ceramic Bowl,8,2023-01-24 07:12:57.035407,44.46,C00114,United Kingdom
INV000322,SC8992,Bamboo Tray,9,2023-01-24 08:57:48.213642,127.68,C00277,Spain
INV000323,SC5780,Vintage Mug,7,2023-01-24 10:42:39.391878,66.49,C00241,United Kingdom
INV000324,SC3368,Throw Pillow,14,2023-01-24 12:27:30.570114,145.28,C00156,France
INV000325,SC7655,Scented Candle,28,2023-01-24 14:12:21.748349,143.19,C00352,Japan
INV000326,SC9173,Scented Candle,2,2023-01-24 15:57:12.926585,116.33,,Japan
INV000327,SC5495,Glass Vase,43,2023-01-24 17:42:04.104820,139.96,C00080,United Kingdom
INV000328,SC7002,Scented Candle,8,2023-01-24 19:26:55.283056,106.5,C00312,Germany
INV000329,SC7614,Wooden Frame,13,2023-01-24 21:11:46.461292,134.49,C00138,United Kingdom
INV000330,SC6919,Ceramic Bowl,21,2023-01-24 22:56:37.639527,36.62,C00151,Belgium
INV000331,SC1853,Scented Candle,47,2023-01-25 00:41:28.817763,52.79,C00242,France
INV000332,SC5146,Metal Lantern,28,2023-01-25 02:26:19.995999,113.31,C00143,Germany
INV000333,SC4769,Wooden Frame,35,2023-01-25 04:11:11.174234,64.55,C00311,United Kingdom
INV000334,SC1574,Bamboo Tray,23,2023-01-25 05:56:02.352470,125.84,C00299,Sweden
INV000335,SC2148,Wooden Frame,46,2023-01-25 07:40:53.530706,131.83,C00050,France
INV000336,SC7293,Vintage Mug,15,2023-01-25 09:25:44.708941,46.01,C00262,United Kingdom
INV000337,SC7457,Glass Vase,2,2023-01-25 11:10:35.887177,123.78,C00161,Germany
INV000338,SC8509,Cotton Bag,12,2023-01-25 12:55:27.065413,24.41,C00062,United Kingdom
INV000339,SC5777,Cotton Bag,36,2023-01-25 14:40:18.243648,51.13,C00055,Australia
INV000340,SC4854,Throw Pillow,3,2023-01-25 16:25:09.421884,78.42,C00396,Sweden
INV000341,SC3491,Ceramic Bowl,5,2023-01-25 18:10:00.600120,35.13,C00372,USA
INV000342,SC4124,Vintage Mug,3,2023-01-25 19:54:51.778355,87.52,C00031,Germany
INV000343,SC6691,Cotton Bag,47,2023-01-25 21:39:42.956591,87.44,C00330,USA
INV000344,SC4051,Glass Vase,19,2023-01-25 23:24:34.134826,32.23,C00290,Germany
INV000345,SC1004,Bamboo Tray,2,2023-01-26 01:09:25.313062,119.65,C00169,United Kingdom
INV000346,SC6222,Cotton Bag,44,2023-01-26 02:54:16.491298,95.3,C00266,Japan
INV000347,SC6315,Metal Lantern,37,2023-01-26 04:39:07.669533,48.69,C00308,United Kingdom
INV000348,SC5869,Wooden Frame,17,2023-01-26 06:23:58.847769,35.98,C00185,United Kingdom
INV000349,SC1876,Cotton Bag,14,2023-01-26 08:08:50.026005,131.99,C00334,Japan
INV000350,SC8027,Vintage Mug,28,2023-01-26 09:53:41.204240,125.61,C00003,United Kingdom
INV000351,SC5142,Scented Candle,27,2023-01-26 11:38:32.382476,35.62,C00161,Spain
INV000352,SC7966,Scented Candle,10,2023-01-26 13:23:23.560712,6.79,,Sweden
INV000353,SC8079,Bamboo Tray,3,2023-01-26 15:08:14.738947,120.97,C00260,France
INV000354,SC8987,Scented Candle,36,2023-01-26 16:53:05.917183,92.9,C00048,United Kingdom
INV000355,SC7799,Bamboo Tray,38,2023-01-26 18:37:57.095419,16.48,C00254,Germany
INV000356,SC5465,Vintage Mug,25,2023-01-26 20:22:48.273654,88.72,C00074,United Kingdom
INV000357,SC1635,Ceramic Bowl,22,2023-01-26 22:07:39.451890,68.65,C00335,Germany
INV000358,SC2693,Scented Candle,48,2023-01-26 23:52:30.630126,116.52,C00400,USA
INV000359,SC5752,Throw Pillow,39,2023-01-27 01:37:21.808361,32.55,C00166,Germany
INV000360,SC9311,Glass Vase,47,2023-01-27 03:22:12.986597,68.79,,Germany
INV000361,SC1830,Wooden Frame,30,2023-01-27 05:07:04.164832,24.7,C00004,France
INV000362,SC6177,Scented Candle,21,2023-01-27 06:51:55.343068,143.69,C00376,Australia
INV000363,SC9932,Bamboo Tray,30,2023-01-27 08:36:46.521304,117.14,C00119,USA
INV000364,SC9308,Vintage Mug,28,2023-01-27 10:21:37.699539,110.9,C00273,United Kingdom
INV000365,SC6949,Scented Candle,31,2023-01-27 12:06:28.877775,104.0,C00226,USA
INV000366,SC3838,Cotton Bag,26,2023-01-27 13:51:20.056011,64.37,C00352,France
INV000367,SC2150,Scented Candle,43,2023-01-27 15:36:11.234246,138.61,C00070,United Kingdom
INV000368,SC8560,Bamboo Tray,22,2023-01-27 17:21:02.412482,12.33,C00182,United Kingdom
INV000369,SC2931,Metal Lantern,21,2023-01-27 19:05:53.590718,120.78,C00353,Germany
INV000370,SC2664,Metal Lantern,1,2023-01-27 20:50:44.768953,33.46,C00264,Australia
INV000371,SC2081,Scented Candle,37,2023-01-27 22:35:35.947189,49.62,C00370,United Kingdom
INV000372,SC1512,Wooden Frame,13,2023-01-28 00:20:27.125425,78.64,C00181,Sweden
INV000373,SC8805,Vintage Mug,21,2023-01-28 02:05:18.303660,117.72,C00005,Australia
INV000374,SC6237,Throw Pillow,46,2023-01-28 03:50:09.481896,126.02,,Sweden
INV000375,SC1559,Throw Pillow,9,2023-01-28 05:35:00.660132,88.18,C00047,United Kingdom
INV000376,SC4672,Scented Candle,17,2023-01-28 07:19:51.838367,61.35,C00040,United Kingdom
INV000377,SC8404,Scented Candle,47,2023-01-28 09:04:43.016603,142.06,C00122,United Kingdom
INV000378,SC4343,Metal Lantern,21,2023-01-28 10:49:34.194838,38.11,C00135,United Kingdom
INV000379,SC5070,Bamboo Tray,31,2023-01-28 12:34:25.373074,120.76,C00140,USA
INV000380,SC1580,Wooden Frame,39,2023-01-28 14:19:16.551310,92.39,C00350,United Kingdom
INV000381,SC8004,Scented Candle,22,2023-01-28 16:04:07.729545,57.47,C00153,Germany
INV000382,SC9130,Throw Pillow,12,2023-01-28 17:48:58.907781,1.7,C00028,United Kingdom
INV000383,SC4147,Vintage Mug,6,2023-01-28 19:33:50.086017,67.82,C00077,Germany
INV000384,SC5249,Ceramic Bowl,16,2023-01-28 21:18:41.264252,42.59,,USA
INV000385,SC2679,Cotton Bag,26,2023-01-28 23:03:32.442488,17.0,,Australia
INV000386,SC4506,Scented Candle,5,2023-01-29 00:48:23.620724,12.66,,Spain
INV000387,SC8253,Bamboo Tray,9,2023-01-29 02:33:14.798959,53.11,C00310,United Kingdom
INV000388,SC3744,Scented Candle,46,2023-01-29 04:18:05.977195,92.79,C00274,Sweden
INV000389,SC6188,Bamboo Tray,40,2023-01-29 06:02:57.155431,125.87,,Netherlands
INV000390,SC3141,Wooden Frame,14,2023-01-29 07:47:48.333666,28.76,C00328,Germany
INV000391,SC7617,Ceramic Bowl,44,2023-01-29 09:32:39.511902,64.56,C00390,Germany
INV000392,SC3479,Glass Vase,42,2023-01-29 11:17:30.690138,59.71,C00221,Belgium
INV000393,SC7484,Vintage Mug,30,2023-01-29 13:02:21.868373,77.74,C00122,Australia
INV000394,SC8421,Vintage Mug,26,2023-01-29 14:47:13.046609,121.72,C00361,Netherlands
INV000395,SC5452,Bamboo Tray,45,2023-01-29 16:32:04.224844,83.72,C00069,Germany
INV000396,SC6881,Metal Lantern,29,2023-01-29 18:16:55.403080,127.23,C00071,United Kingdom
INV000397,SC7665,Bamboo Tray,19,2023-01-29 20:01:46.581316,78.5,C00150,Spain
INV000398,SC3849,Metal Lantern,47,2023-01-29 21:46:37.759551,91.17,C00187,Australia
INV000399,SC8390,Wall Clock,8,2023-01-29 23:31:28.937787,0.0,C00373,France
INV000400,SC7905,Throw Pillow,23,2023-01-30 01:16:20.116023,123.73,C00246,Australia
INV000401,SC3489,Vintage Mug,42,2023-01-30 03:01:11.294258,138.69,C00196,United Kingdom
INV000402,SC5611,Wooden Frame,35,2023-01-30 04:46:02.472494,96.41,C00032,USA
INV000403,SC3839,Bamboo Tray,31,2023-01-30 06:30:53.650730,123.39,C00109,Sweden
INV000404,SC9527,Wooden Frame,35,2023-01-30 08:15:44.828965,10.26,C00353,Belgium
INV000405,SC6878,Ceramic Bowl,32,2023-01-30 10:00:36.007201,136.06,C00001,United Kingdom
INV000406,SC7303,Wooden Frame,5,2023-01-30 11:45:27.185437,29.56,C00182,Germany
INV000407,SC1851,Scented Candle,16,2023-01-30 13:30:18.363672,39.59,C00174,USA
INV000408,SC2687,Throw Pillow,17,2023-01-30 15:15:09.541908,9.42,C00169,Australia
INV000409,SC7833,Scented Candle,32,2023-01-30 17:00:00.720144,144.86,C00248,France
INV000410,SC3427,Cotton Bag,38,2023-01-30 18:44:51.898379,128.02,C00108,Sweden
INV000411,SC5000,Bamboo Tray,32,2023-01-30 20:29:43.076615,137.11,C00370,France
INV000412,SC6052,Vintage Mug,20,2023-01-30 22:14:34.254850,127.31,C00297,France
INV000413,SC3738,Bamboo Tray,48,2023-01-30 23:59:25.433086,72.71,C00264,United Kingdom
INV000414,SC6732,Throw Pillow,2,2023-01-31 01:44:16.611322,138.73,C00030,United Kingdom
INV000415,SC6387,Glass Vase,20,2023-01-31 03:29:07.789557,145.47,C00302,United Kingdom
INV000416,SC9002,Glass Vase,47,2023-01-31 05:13:58.967793,76.13,C00361,Belgium
INV000417,SC6536,Cotton Bag,18,2023-01-31 06:58:50.146029,27.58,C00352,Germany
INV000418,SC4913,Throw Pillow,1,2023-01-31 08:43:41.324264,99.31,C00317,Germany
INV000419,SC2066,Wall Clock,29,2023-01-31 10:28:32.502500,146.35,C00225,USA
INV000420,SC8723,Wall Clock,29,2023-01-31 12:13:23.680736,131.01,C00397,Australia
INV000421,SC5380,Wall Clock,19,2023-01-31 13:58:14.858971,129.48,C00089,Australia
INV000422,SC5107,Vintage Mug,44,2023-01-31 15:43:06.037207,140.17,C00234,United Kingdom
INV000423,SC6726,Vintage Mug,40,2023-01-31 17:27:57.215443,134.25,C00168,USA
INV000424,SC4373,Wall Clock,6,2023-01-31 19:12:48.393678,116.78,C00231,United Kingdom
INV000425,SC9945,Glass Vase,44,2023-01-31 20:57:39.571914,108.16,C00126,United Kingdom
INV000426,SC3082,Throw Pillow,39,2023-01-31 22:42:30.750150,40.82,C00061,United Kingdom
INV000427,SC9967,Wooden Frame,46,2023-02-01 00:27:21.928385,93.77,C00120,United Kingdom
INV000428,SC7748,Throw Pillow,8,2023-02-01 02:12:13.106621,78.94,C00190,United Kingdom
INV000429,SC1417,Wall Clock,24,2023-02-01 03:57:04.284856,129.5,C00121,Netherlands
INV000430,SC9306,Throw Pillow,20,2023-02-01 05:41:55.463092,74.52,C00048,United Kingdom
INV000431,SC9808,Ceramic Bowl,14,2023-02-01 07:26:46.641328,20.47,C00202,Netherlands
INV000432,SC4974,Vintage Mug,5,2023-02-01 09:11:37.819563,2.24,C00059,United Kingdom
INV000433,SC4267,Vintage Mug,41,2023-02-01 10:56:28.997799,102.16,C00185,United Kingdom
INV000434,SC1825,Glass Vase,40,2023-02-01 12:41:20.176035,83.16,C00223,France
INV000435,SC8668,Wooden Frame,34,2023-02-01 14:26:11.354270,50.65,C00011,Sweden
INV000436,SC6745,Wall Clock,16,2023-02-01 16:11:02.532506,26.59,C00281,USA
INV000437,SC1412,Bamboo Tray,45,2023-02-01 17:55:53.710742,70.81,C00189,Japan
INV000438,SC8543,Glass Vase,7,2023-02-01 19:40:44.888977,16.39,C00302,Netherlands
INV000439,SC8587,Glass Vase,16,2023-02-01 21:25:36.067213,51.41,C00310,Netherlands
INV000440,SC1728,Wooden Frame,7,2023-02-01 23:10:27.245449,57.81,C00237,Australia
INV000441,SC8164,Scented Candle,27,2023-02-02 00:55:18.423684,70.64,C00034,Australia
INV000442,SC9867,Wall Clock,14,2023-02-02 02:40:09.601920,70.79,C00340,United Kingdom
INV000443,SC6988,Bamboo Tray,14,2023-02-02 04:25:00.780156,39.67,C00135,France
INV000444,SC3504,Vintage Mug,44,2023-02-02 06:09:51.958391,127.76,C00062,Germany
INV000445,SC3967,Wooden Frame,33,2023-02-02 07:54:43.136627,54.3,C00313,Germany
INV000446,SC3786,Bamboo Tray,33,2023-02-02 09:39:34.314862,35.59,C00227,France
INV000447,SC2122,Ceramic Bowl,44,2023-02-02 11:24:25.493098,27.61,C00093,United Kingdom
INV000448,SC5079,Glass Vase,20,2023-02-02 13:09:16.671334,49.4,C00116,Germany
INV000449,SC2571,Wooden Frame,47,2023-02-02 14:54:07.849569,11.53,C00332,United Kingdom
INV000450,SC6073,Vintage Mug,36,2023-02-02 16:38:59.027805,6.39,C00133,Japan
INV000451,SC6104,Throw Pillow,7,2023-02-02 18:23:50.206041,91.36,C00332,United Kingdom
INV000452,SC3143,Vintage Mug,32,2023-02-02 20:08:41.384276,93.44,C00293,United Kingdom
INV000453,SC7806,Ceramic Bowl,48,2023-02-02 21:53:32.562512,80.14,C00193,Belgium
INV000454,SC8357,Wooden Frame,3,2023-02-02 23:38:23.740748,114.7,C00400,France
INV000455,SC4440,Ceramic Bowl,39,2023-02-03 01:23:14.918983,7.31,C00030,United Kingdom
INV000456,SC4766,Wall Clock,29,2023-02-03 03:08:06.097219,140.49,C00298,Germany
INV000457,SC6644,Wall Clock,24,2023-02-03 04:52:57.275455,15.62,C00061,United Kingdom
INV000458,SC3914,Throw Pillow,22,2023-02-03 06:37:48.453690,101.59,C00304,United Kingdom
INV000459,SC5968,Glass Vase,6,2023-02-03 08:22:39.631926,21.31,C00340,United Kingdom
INV000460,SC6917,Scented Candle,48,2023-02-03 10:07:30.810162,132.17,C00349,Germany
INV000461,SC9787,Metal Lantern,24,2023-02-03 11:52:21.988397,77.34,C00324,USA
INV000462,SC1728,Bamboo Tray,40,2023-02-03 13:37:13.166633,13.72,C00302,Australia
INV000463,SC2365,Ceramic Bowl,23,2023-02-03 15:22:04.344868,93.08,C00369,Australia
INV000464,SC5492,Bamboo Tray,38,2023-02-03 17:06:55.523104,2.85,C00028,United Kingdom
INV000465,SC1698,Throw Pillow,10,2023-02-03 18:51:46.701340,116.74,C00077,United Kingdom
INV000466,SC8186,Bamboo Tray,16,2023-02-03 20:36:37.879575,98.11,C00121,USA
INV000467,SC1395,Bamboo Tray,11,2023-02-03 22:21:29.057811,0.0,C00003,United Kingdom
INV000468,SC8400,Vintage Mug,32,2023-02-04 00:06:20.236047,57.15,C00037,USA
INV000469,SC9082,Wooden Frame,45,2023-02-04 01:51:11.414282,2.66,C00147,France
INV000470,SC5171,Glass Vase,6,2023-02-04 03:36:02.592518,104.51,C00092,USA
INV000471,SC5360,Metal Lantern,24,2023-02-04 05:20:53.770754,49.42,C00339,United Kingdom
INV000472,SC3502,Wooden Frame,33,2023-02-04 07:05:44.948989,86.38,C00273,United Kingdom
INV000473,SC1717,Vintage Mug,12,2023-02-04 08:50:36.127225,143.57,C00377,Spain
INV000474,SC3782,Bamboo Tray,27,2023-02-04 10:35:27.305461,45.97,C00087,Spain
INV000475,SC5946,Metal Lantern,38,2023-02-04 12:20:18.483696,148.55,C00040,United Kingdom
INV000476,SC6486,Vintage Mug,18,2023-02-04 14:05:09.661932,95.46,C00178,Japan
INV000477,SC9335,Vintage Mug,45,2023-02-04 15:50:00.840168,37.45,,United Kingdom
INV000478,SC5980,Vintage Mug,39,2023-02-04 17:34:52.018403,66.36,C00285,United Kingdom
INV000479,SC8266,Wall Clock,13,2023-02-04 19:19:43.196639,111.46,C00042,Australia
INV000480,SC5491,Metal Lantern,40,2023-02-04 21:04:34.374874,67.8,C00285,Spain
INV000481,SC8192,Vintage Mug,30,2023-02-04 22:49:25.553110,11.67,C00066,Japan
INV000482,SC6588,Scented Candle,49,2023-02-05 00:34:16.731346,26.54,C00124,Germany
INV000483,SC8651,Bamboo Tray,41,2023-02-05 02:19:07.909581,119.01,C00145,United Kingdom
INV000484,SC4636,Metal Lantern,13,2023-02-05 04:03:59.087817,97.78,C00120,Australia
INV000485,SC2167,Wall Clock,34,2023-02-05 05:48:50.266053,86.12,C00109,United Kingdom
INV000486,SC2062,Ceramic Bowl,36,2023-02-05 07:33:41.444288,26.39,C00092,Germany
INV000487,SC3156,Ceramic Bowl,30,2023-02-05 09:18:32.622524,125.91,C00368,France
INV000488,SC8860,Glass Vase,25,2023-02-05 11:03:23.800760,144.17,C00308,United Kingdom
INV000489,SC6161,Cotton Bag,2,2023-02-05 12:48:14.978995,7.57,C00060,France
INV000490,SC6305,Scented Candle,36,2023-02-05 14:33:06.157231,13.09,C00350,Germany
INV000491,SC7541,Ceramic Bowl,18,2023-02-05 16:17:57.335467,132.88,C00227,Netherlands
INV000492,SC5729,Wall Clock,5,2023-02-05 18:02:48.513702,122.61,C00240,Australia
INV000493,SC8330,Cotton Bag,19,2023-02-05 19:47:39.691938,93.26,C00212,United Kingdom
INV000494,SC6334,Vintage Mug,42,2023-02-05 21:32:30.870174,141.83,C00400,United Kingdom
INV000495,SC9924,Vintage Mug,18,2023-02-05 23:17:22.048409,97.49,C00098,United Kingdom
INV000496,SC5330,Throw Pillow,32,2023-02-06 01:02:13.226645,33.57,C00014,United Kingdom
INV000497,SC9010,Bamboo Tray,21,2023-02-06 02:47:04.404880,109.7,C00218,Netherlands
INV000498,SC7801,Cotton Bag,10,2023-02-06 04:31:55.583116,97.39,C00170,Japan
INV000499,SC5846,Bamboo Tray,37,2023-02-06 06:16:46.761352,147.88,C00307,Netherlands
INV000500,SC7731,Wall Clock,49,2023-02-06 08:01:37.939587,33.26,C00280,Australia
INV000501,SC8241,Scented Candle,22,2023-02-06 09:46:29.117823,90.29,C00363,Germany
INV000502,SC1953,Cotton Bag,13,2023-02-06 11:31:20.296059,117.35,C00210,United Kingdom
INV000503,SC3539,Ceramic Bowl,17,2023-02-06 13:16:11.474294,51.84,C00256,Belgium
INV000504,SC8056,Scented Candle,9,2023-02-06 15:01:02.652530,57.88,C00171,Japan
INV000505,SC2542,Throw Pillow,24,2023-02-06 16:45:53.830766,133.35,C00073,France
INV000506,SC6293,Bamboo Tray,44,2023-02-06 18:30:45.009001,61.52,C00147,United Kingdom
INV000507,SC2191,Bamboo Tray,14,2023-02-06 20:15:36.187237,94.27,C00340,Spain
INV000508,SC7313,Scented Candle,46,2023-02-06 22:00:27.365473,133.55,C00317,United Kingdom
INV000509,SC7938,Vintage Mug,8,2023-02-06 23:45:18.543708,32.66,C00106,Spain
INV000510,SC3681,Bamboo Tray,37,2023-02-07 01:30:09.721944,147.31,C00094,USA
INV000511,SC2540,Throw Pillow,19,2023-02-07 03:15:00.900180,105.74,C00063,United Kingdom
INV000512,SC7172,Ceramic Bowl,28,2023-02-07 04:59:52.078415,75.17,C00154,Japan
INV000513,SC6541,Metal Lantern,46,2023-02-07 06:44:43.256651,65.49,C00255,Japan
INV000514,SC2365,Ceramic Bowl,41,2023-02-07 08:29:34.434886,143.22,C00351,Sweden
INV000515,SC9691,Ceramic Bowl,30,2023-02-07 10:14:25.613122,32.05,C00035,France
INV000516,SC9702,Bamboo Tray,7,2023-02-07 11:59:16.791358,47.78,C00323,United Kingdom
INV000517,SC8494,Wooden Frame,26,2023-02-07 13:44:07.969593,47.21,C00312,Australia
INV000518,SC5312,Vintage Mug,40,2023-02-07 15:28:59.147829,44.42,C00296,Germany
INV000519,SC2324,Bamboo Tray,46,2023-02-07 17:13:50.326065,71.08,C00253,United Kingdom
INV000520,SC4141,Vintage Mug,46,2023-02-07 18:58:41.504300,148.39,C00157,Germany
INV000521,SC8419,Wall Clock,11,2023-02-07 20:43:32.682536,133.48,C00134,Netherlands
INV000522,SC4486,Wooden Frame,14,2023-02-07 22:28:23.860772,50.2,C00129,United Kingdom
INV000523,SC2810,Bamboo Tray,21,2023-02-08 00:13:15.039007,64.3,C00280,United Kingdom
INV000524,SC7588,Glass Vase,8,2023-02-08 01:58:06.217243,100.92,C00358,United Kingdom
INV000525,SC3923,Ceramic Bowl,3,2023-02-08 03:42:57.395479,4.05,C00371,Spain
INV000526,SC6301,Wall Clock,28,2023-02-08 05:27:48.573714,123.29,C00252,Australia
INV000527,SC5186,Wooden Frame,29,2023-02-08 07:12:39.751950,132.15,C00135,United Kingdom
INV000528,SC9905,Bamboo Tray,23,2023-02-08 08:57:30.930186,128.79,C00331,Japan
INV000529,SC6977,Throw Pillow,18,2023-02-08 10:42:22.108421,57.2,C00011,United Kingdom
INV000530,SC5268,Scented Candle,35,2023-02-08 12:27:13.286657,70.11,C00292,Australia
INV000531,SC5748,Scented Candle,13,2023-02-08 14:12:04.464892,3.34,C00148,Spain
INV000532,SC5849,Vintage Mug,12,2023-02-08 15:56:55.643128,60.81,C00319,Spain
INV000533,SC4709,Wooden Frame,47,2023-02-08 17:41:46.821364,69.87,C00080,United Kingdom
INV000534,SC7619,Ceramic Bowl,5,2023-02-08 19:26:37.999599,136.19,C00191,Belgium
INV000535,SC9647,Ceramic Bowl,39,2023-02-08 21:11:29.177835,134.26,C00344,Belgium
INV000536,SC4072,Metal Lantern,11,2023-02-08 22:56:20.356071,144.97,C00030,France
INV000537,SC7530,Scented Candle,11,2023-02-09 00:41:11.534306,132.94,C00359,France
INV000538,SC1504,Wall Clock,47,2023-02-09 02:26:02.712542,2.72,C00368,United Kingdom
INV000539,SC2214,Wooden Frame,42,2023-02-09 04:10:53.890778,96.76,C00229,France
INV000540,SC2531,Ceramic Bowl,47,2023-02-09 05:55:45.069013,11.63,C00084,Germany
INV000541,SC8576,Metal Lantern,31,2023-02-09 07:40:36.247249,41.98,C00150,Spain
INV000542,SC1823,Wooden Frame,31,2023-02-09 09:25:27.425485,87.38,C00361,Germany
INV000543,SC1928,Cotton Bag,13,2023-02-09 11:10:18.603720,105.54,C00189,Netherlands
INV000544,SC6029,Ceramic Bowl,14,2023-02-09 12:55:09.781956,98.71,C00021,United Kingdom
