InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Revenue,Month,MonthName,MonthOrder
INV000231,SC6539,Cotton Bag,20,2023-01-17 17:56:10.994198,31.99,C00342,United Kingdom,639.8,1,Jan,1
INV000232,SC5199,Vintage Mug,13,2023-01-17 19:41:02.172434,40.74,C00098,France,529.62,1,Jan,1
INV000233,SC9445,Glass Vase,13,2023-01-17 21:25:53.350670,136.63,C00216,United Kingdom,1776.19,1,Jan,1
INV000234,SC3557,Scented Candle,43,2023-01-17 23:10:44.528905,137.47,C00124,USA,5911.21,1,Jan,1
INV000235,SC6592,Bamboo Tray,11,2023-01-18 00:55:35.707141,50.36,C00073,Germany,553.96,1,Jan,1
INV000237,SC3200,Wooden Frame,15,2023-01-18 04:25:18.063612,101.85,C00378,Germany,1527.75,1,Jan,1
INV000238,SC3961,Scented Candle,17,2023-01-18 06:10:09.241848,121.27,C00130,USA,2061.59,1,Jan,1
INV000239,SC5973,Cotton Bag,28,2023-01-18 07:55:00.420084,45.53,C00027,United Kingdom,1274.8400000000001,1,Jan,1
INV000240,SC5433,Metal Lantern,19,2023-01-18 09:39:51.598319,77.26,C00165,Germany,1467.94,1,Jan,1
INV000241,SC3869,Bamboo Tray,4,2023-01-18 11:24:42.776555,100.65,C00068,Australia,402.6,1,Jan,1
INV000242,SC1956,Wooden Frame,22,2023-01-18 13:09:33.954790,5.4,C00014,United Kingdom,118.80000000000001,1,Jan,1
INV000243,SC9352,Bamboo Tray,22,2023-01-18 14:54:25.133026,57.45,C00098,Sweden,1263.9,1,Jan,1
INV000244,SC6699,Ceramic Bowl,37,2023-01-18 16:39:16.311262,104.84,C00279,Australia,3879.08,1,Jan,1
INV000245,SC7944,Metal Lantern,39,2023-01-18 18:24:07.489497,39.01,C00371,France,1521.3899999999999,1,Jan,1
INV000246,SC5493,Scented Candle,34,2023-01-18 20:08:58.667733,143.72,C00247,USA,4886.48,1,Jan,1
INV000247,SC5911,Wall Clock,33,2023-01-18 21:53:49.845969,5.98,C00112,USA,197.34,1,Jan,1
INV000248,SC4987,Wooden Frame,44,2023-01-18 23:38:41.024204,143.78,C00207,France,6326.32,1,Jan,1
INV000249,SC7015,Bamboo Tray,42,2023-01-19 01:23:32.202440,33.69,C00352,Sweden,1414.98,1,Jan,1
INV000250,SC2218,Scented Candle,40,2023-01-19 03:08:23.380676,8.75,C00334,United Kingdom,350.0,1,Jan,1
INV000251,SC5496,Wall Clock,33,2023-01-19 04:53:14.558911,44.93,C00233,United Kingdom,1482.69,1,Jan,1
INV000252,SC5735,Cotton Bag,12,2023-01-19 06:38:05.737147,118.26,C00061,Australia,1419.1200000000001,1,Jan,1
INV000253,SC5555,Cotton Bag,2,2023-01-19 08:22:56.915383,113.24,C00085,Germany,226.48,1,Jan,1
INV000254,SC9050,Bamboo Tray,28,2023-01-19 10:07:48.093618,32.51,C00183,Germany,910.28,1,Jan,1
INV000255,SC4446,Vintage Mug,10,2023-01-19 11:52:39.271854,30.72,C00239,United Kingdom,307.2,1,Jan,1
INV000256,SC2045,Ceramic Bowl,22,2023-01-19 13:37:30.450090,96.92,C00250,Germany,2132.2400000000002,1,Jan,1
INV000257,SC7893,Vintage Mug,17,2023-01-19 15:22:21.628325,69.53,C00071,USA,1182.01,1,Jan,1
INV000258,SC2693,Ceramic Bowl,26,2023-01-19 17:07:12.806561,119.16,C00228,Australia,3098.16,1,Jan,1
INV000259,SC4436,Wooden Frame,3,2023-01-19 18:52:03.984796,5.08,C00085,Japan,15.24,1,Jan,1
INV000260,SC9754,Glass Vase,7,2023-01-19 20:36:55.163032,92.15,C00306,Spain,645.0500000000001,1,Jan,1
INV000261,SC6895,Bamboo Tray,44,2023-01-19 22:21:46.341268,110.0,C00396,United Kingdom,4840.0,1,Jan,1
INV000262,SC4354,Throw Pillow,8,2023-01-20 00:06:37.519503,149.02,C00271,United Kingdom,1192.16,1,Jan,1
INV000263,SC1225,Bamboo Tray,20,2023-01-20 01:51:28.697739,102.3,C00290,United Kingdom,2046.0,1,Jan,1
INV000264,SC5893,Metal Lantern,12,2023-01-20 03:36:19.875975,35.93,C00236,USA,431.15999999999997,1,Jan,1
INV000266,SC6600,Metal Lantern,17,2023-01-20 07:06:02.232446,96.68,C00039,United Kingdom,1643.5600000000002,1,Jan,1
INV000267,SC8996,Cotton Bag,28,2023-01-20 08:50:53.410682,79.19,C00206,Belgium,2217.3199999999997,1,Jan,1
INV000268,SC8683,Ceramic Bowl,41,2023-01-20 10:35:44.588917,135.02,C00183,Australia,5535.820000000001,1,Jan,1
INV000269,SC5642,Wall Clock,10,2023-01-20 12:20:35.767153,109.4,C00187,United Kingdom,1094.0,1,Jan,1
INV000270,SC8679,Cotton Bag,22,2023-01-20 14:05:26.945389,77.2,C00133,United Kingdom,1698.4,1,Jan,1
INV000271,SC9208,Wall Clock,38,2023-01-20 15:50:18.123624,61.43,C00030,USA,2334.34,1,Jan,1
INV000272,SC8339,Vintage Mug,33,2023-01-20 17:35:09.301860,61.55,C00388,Belgium,2031.1499999999999,1,Jan,1
INV000273,SC3205,Cotton Bag,22,2023-01-20 19:20:00.480096,35.11,C00255,United Kingdom,772.42,1,Jan,1
INV000274,SC2069,Vintage Mug,44,2023-01-20 21:04:51.658331,4.07,C00143,Germany,179.08,1,Jan,1
INV000275,SC4444,Vintage Mug,37,2023-01-20 22:49:42.836567,86.87,C00103,USA,3214.19,1,Jan,1
INV000276,SC2060,Wall Clock,13,2023-01-21 00:34:34.014802,33.04,C00074,Spain,429.52,1,Jan,1
INV000277,SC3327,Scented Candle,27,2023-01-21 02:19:25.193038,32.44,C00055,USA,875.8799999999999,1,Jan,1
INV000278,SC4420,Metal Lantern,15,2023-01-21 04:04:16.371274,20.12,C00236,France,301.8,1,Jan,1
INV000279,SC1301,Cotton Bag,22,2023-01-21 05:49:07.549509,29.65,C00060,Belgium,652.3,1,Jan,1
INV000280,SC1606,Throw Pillow,30,2023-01-21 07:33:58.727745,6.22,C00024,United Kingdom,186.6,1,Jan,1
INV000281,SC4170,Scented Candle,43,2023-01-21 09:18:49.905981,101.62,C00022,United Kingdom,4369.66,1,Jan,1
INV000282,SC1699,Metal Lantern,40,2023-01-21 11:03:41.084216,61.11,C00032,Netherlands,2444.4,1,Jan,1
INV000283,SC6088,Cotton Bag,37,2023-01-21 12:48:32.262452,84.89,C00351,France,3140.93,1,Jan,1
INV000284,SC1190,Ceramic Bowl,34,2023-01-21 14:33:23.440688,96.09,C00339,USA,3267.06,1,Jan,1
INV000285,SC1980,Metal Lantern,44,2023-01-21 16:18:14.618923,145.91,C00003,United Kingdom,6420.04,1,Jan,1
INV000286,SC3975,Throw Pillow,34,2023-01-21 18:03:05.797159,11.64,C00070,USA,395.76,1,Jan,1
INV000287,SC7102,Bamboo Tray,48,2023-01-21 19:47:56.975395,63.56,C00160,United Kingdom,3050.88,1,Jan,1
INV000288,SC2184,Wooden Frame,35,2023-01-21 21:32:48.153630,38.02,C00386,Netherlands,1330.7,1,Jan,1
INV000290,SC4394,Wooden Frame,19,2023-01-22 01:02:30.510102,138.19,C00365,Australia,2625.61,1,Jan,1
INV000291,SC9319,Scented Candle,8,2023-01-22 02:47:21.688337,109.01,C00059,Netherlands,872.08,1,Jan,1
INV000292,SC2816,Bamboo Tray,39,2023-01-22 04:32:12.866573,99.8,C00252,Germany,3892.2,1,Jan,1
INV000293,SC6854,Vintage Mug,33,2023-01-22 06:17:04.044808,67.03,C00219,United Kingdom,2211.9900000000002,1,Jan,1
INV000294,SC7709,Cotton Bag,44,2023-01-22 08:01:55.223044,101.16,C00201,France,4451.04,1,Jan,1
INV000295,SC1569,Scented Candle,28,2023-01-22 09:46:46.401280,6.31,C00077,USA,176.67999999999998,1,Jan,1
INV000296,SC6442,Throw Pillow,37,2023-01-22 11:31:37.579515,88.56,C00255,United Kingdom,3276.7200000000003,1,Jan,1
INV000297,SC2895,Wall Clock,48,2023-01-22 13:16:28.757751,83.74,C00247,United Kingdom,4019.5199999999995,1,Jan,1
INV000298,SC3733,Cotton Bag,25,2023-01-22 15:01:19.935987,52.98,C00270,United Kingdom,1324.5,1,Jan,1
INV000299,SC4863,Metal Lantern,36,2023-01-22 16:46:11.114222,31.42,C00307,Sweden,1131.1200000000001,1,Jan,1
INV000300,SC8455,Wall Clock,17,2023-01-22 18:31:02.292458,121.42,C00139,Germany,2064.14,1,Jan,1
INV000301,SC5014,Scented Candle,24,2023-01-22 20:15:53.470694,9.5,C00078,United Kingdom,228.0,1,Jan,1
INV000302,SC2686,Metal Lantern,21,2023-01-22 22:00:44.648929,11.85,C00080,Spain,248.85,1,Jan,1
INV000304,SC8806,Wooden Frame,31,2023-01-23 01:30:27.005401,39.0,C00336,United Kingdom,1209.0,1,Jan,1
INV000305,SC1154,Metal Lantern,44,2023-01-23 03:15:18.183636,112.2,C00124,Japan,4936.8,1,Jan,1
INV000306,SC2409,Wooden Frame,33,2023-01-23 05:00:09.361872,95.68,C00186,Australia,3157.44,1,Jan,1
INV000307,SC1784,Vintage Mug,30,2023-01-23 06:45:00.540108,116.22,C00034,France,3486.6,1,Jan,1
INV000308,SC9096,Ceramic Bowl,12,2023-01-23 08:29:51.718343,49.71,C00121,Germany,596.52,1,Jan,1
INV000309,SC8560,Glass Vase,44,2023-01-23 10:14:42.896579,111.47,C00080,Belgium,4904.68,1,Jan,1
INV000310,SC8343,Cotton Bag,12,2023-01-23 11:59:34.074814,129.55,C00206,United Kingdom,1554.6000000000001,1,Jan,1
INV000311,SC8206,Glass Vase,49,2023-01-23 13:44:25.253050,52.77,C00053,United Kingdom,2585.73,1,Jan,1
INV000312,SC6596,Vintage Mug,24,2023-01-23 15:29:16.431286,51.97,C00156,United Kingdom,1247.28,1,Jan,1
INV000313,SC6801,Metal Lantern,24,2023-01-23 17:14:07.609521,135.14,C00274,Spain,3243.3599999999997,1,Jan,1
INV000314,SC3806,Vintage Mug,11,2023-01-23 18:58:58.787757,8.89,C00358,Australia,97.79,1,Jan,1
INV000315,SC1537,Glass Vase,13,2023-01-23 20:43:49.965993,53.5,C00135,Australia,695.5,1,Jan,1
INV000317,SC2841,Cotton Bag,8,2023-01-24 00:13:32.322464,5.8,C00241,Netherlands,46.4,1,Jan,1
INV000318,SC9716,Wall Clock,10,2023-01-24 01:58:23.500700,18.26,C00045,Spain,182.60000000000002,1,Jan,1
INV000319,SC7971,Bamboo Tray,8,2023-01-24 03:43:14.678935,65.54,C00199,Germany,524.32,1,Jan,1
INV000320,SC6625,Vintage Mug,20,2023-01-24 05:28:05.857171,103.51,C00291,USA,2070.2000000000003,1,Jan,1
INV000321,SC3950,Ceramic Bowl,8,2023-01-24 07:12:57.035407,44.46,C00114,United Kingdom,355.68,1,Jan,1
INV000322,SC8992,Bamboo Tray,9,2023-01-24 08:57:48.213642,127.68,C00277,Spain,1149.1200000000001,1,Jan,1
INV000323,SC5780,Vintage Mug,7,2023-01-24 10:42:39.391878,66.49,C00241,United Kingdom,465.42999999999995,1,Jan,1
INV000324,SC3368,Throw Pillow,14,2023-01-24 12:27:30.570114,145.28,C00156,France,2033.92,1,Jan,1
INV000325,SC7655,Scented Candle,28,2023-01-24 14:12:21.748349,143.19,C00352,Japan,4009.3199999999997,1,Jan,1
INV000327,SC5495,Glass Vase,43,2023-01-24 17:42:04.104820,139.96,C00080,United Kingdom,6018.280000000001,1,Jan,1
INV000328,SC7002,Scented Candle,8,2023-01-24 19:26:55.283056,106.5,C00312,Germany,852.0,1,Jan,1
INV000329,SC7614,Wooden Frame,13,2023-01-24 21:11:46.461292,134.49,C00138,United Kingdom,1748.3700000000001,1,Jan,1
INV000330,SC6919,Ceramic Bowl,21,2023-01-24 22:56:37.639527,36.62,C00151,Belgium,769.02,1,Jan,1
INV000331,SC1853,Scented Candle,47,2023-01-25 00:41:28.817763,52.79,C00242,France,2481.13,1,Jan,1
INV000332,SC5146,Metal Lantern,28,2023-01-25 02:26:19.995999,113.31,C00143,Germany,3172.6800000000003,1,Jan,1
INV000333,SC4769,Wooden Frame,35,2023-01-25 04:11:11.174234,64.55,C00311,United Kingdom,2259.25,1,Jan,1
INV000334,SC1574,Bamboo Tray,23,2023-01-25 05:56:02.352470,125.84,C00299,Sweden,2894.32,1,Jan,1
INV000335,SC2148,Wooden Frame,46,2023-01-25 07:40:53.530706,131.83,C00050,France,6064.18,1,Jan,1
INV000336,SC7293,Vintage Mug,15,2023-01-25 09:25:44.708941,46.01,C00262,United Kingdom,690.15,1,Jan,1
INV000337,SC7457,Glass Vase,2,2023-01-25 11:10:35.887177,123.78,C00161,Germany,247.56,1,Jan,1
INV000338,SC8509,Cotton Bag,12,2023-01-25 12:55:27.065413,24.41,C00062,United Kingdom,292.92,1,Jan,1
INV000339,SC5777,Cotton Bag,36,2023-01-25 14:40:18.243648,51.13,C00055,Australia,1840.68,1,Jan,1
INV000340,SC4854,Throw Pillow,3,2023-01-25 16:25:09.421884,78.42,C00396,Sweden,235.26,1,Jan,1
INV000341,SC3491,Ceramic Bowl,5,2023-01-25 18:10:00.600120,35.13,C00372,USA,175.65,1,Jan,1
INV000342,SC4124,Vintage Mug,3,2023-01-25 19:54:51.778355,87.52,C00031,Germany,262.56,1,Jan,1
INV000343,SC6691,Cotton Bag,47,2023-01-25 21:39:42.956591,87.44,C00330,USA,4109.68,1,Jan,1
INV000344,SC4051,Glass Vase,19,2023-01-25 23:24:34.134826,32.23,C00290,Germany,612.3699999999999,1,Jan,1
INV000345,SC1004,Bamboo Tray,2,2023-01-26 01:09:25.313062,119.65,C00169,United Kingdom,239.3,1,Jan,1
INV000346,SC6222,Cotton Bag,44,2023-01-26 02:54:16.491298,95.3,C00266,Japan,4193.2,1,Jan,1
INV000347,SC6315,Metal Lantern,37,2023-01-26 04:39:07.669533,48.69,C00308,United Kingdom,1801.53,1,Jan,1
INV000348,SC5869,Wooden Frame,17,2023-01-26 06:23:58.847769,35.98,C00185,United Kingdom,611.66,1,Jan,1
INV000349,SC1876,Cotton Bag,14,2023-01-26 08:08:50.026005,131.99,C00334,Japan,1847.8600000000001,1,Jan,1
INV000350,SC8027,Vintage Mug,28,2023-01-26 09:53:41.204240,125.61,C00003,United Kingdom,3517.08,1,Jan,1
INV000351,SC5142,Scented Candle,27,2023-01-26 11:38:32.382476,35.62,C00161,Spain,961.7399999999999,1,Jan,1
INV000353,SC8079,Bamboo Tray,3,2023-01-26 15:08:14.738947,120.97,C00260,France,362.90999999999997,1,Jan,1
INV000354,SC8987,Scented Candle,36,2023-01-26 16:53:05.917183,92.9,C00048,United Kingdom,3344.4,1,Jan,1
INV000355,SC7799,Bamboo Tray,38,2023-01-26 18:37:57.095419,16.48,C00254,Germany,626.24,1,Jan,1
INV000356,SC5465,Vintage Mug,25,2023-01-26 20:22:48.273654,88.72,C00074,United Kingdom,2218.0,1,Jan,1
INV000357,SC1635,Ceramic Bowl,22,2023-01-26 22:07:39.451890,68.65,C00335,Germany,1510.3000000000002,1,Jan,1
INV000358,SC2693,Scented Candle,48,2023-01-26 23:52:30.630126,116.52,C00400,USA,5592.96,1,Jan,1
INV000359,SC5752,Throw Pillow,39,2023-01-27 01:37:21.808361,32.55,C00166,Germany,1269.4499999999998,1,Jan,1
INV000361,SC1830,Wooden Frame,30,2023-01-27 05:07:04.164832,24.7,C00004,France,741.0,1,Jan,1
INV000362,SC6177,Scented Candle,21,2023-01-27 06:51:55.343068,143.69,C00376,Australia,3017.49,1,Jan,1
INV000363,SC9932,Bamboo Tray,30,2023-01-27 08:36:46.521304,117.14,C00119,USA,3514.2,1,Jan,1
INV000364,SC9308,Vintage Mug,28,2023-01-27 10:21:37.699539,110.9,C00273,United Kingdom,3105.2000000000003,1,Jan,1
INV000365,SC6949,Scented Candle,31,2023-01-27 12:06:28.877775,104.0,C00226,USA,3224.0,1,Jan,1
INV000366,SC3838,Cotton Bag,26,2023-01-27 13:51:20.056011,64.37,C00352,France,1673.6200000000001,1,Jan,1
INV000367,SC2150,Scented Candle,43,2023-01-27 15:36:11.234246,138.61,C00070,United Kingdom,5960.2300000000005,1,Jan,1
INV000368,SC8560,Bamboo Tray,22,2023-01-27 17:21:02.412482,12.33,C00182,United Kingdom,271.26,1,Jan,1
INV000369,SC2931,Metal Lantern,21,2023-01-27 19:05:53.590718,120.78,C00353,Germany,2536.38,1,Jan,1
INV000370,SC2664,Metal Lantern,1,2023-01-27 20:50:44.768953,33.46,C00264,Australia,33.46,1,Jan,1
INV000371,SC2081,Scented Candle,37,2023-01-27 22:35:35.947189,49.62,C00370,United Kingdom,1835.9399999999998,1,Jan,1
INV000372,SC1512,Wooden Frame,13,2023-01-28 00:20:27.125425,78.64,C00181,Sweden,1022.32,1,Jan,1
INV000373,SC8805,Vintage Mug,21,2023-01-28 02:05:18.303660,117.72,C00005,Australia,2472.12,1,Jan,1
INV000375,SC1559,Throw Pillow,9,2023-01-28 05:35:00.660132,88.18,C00047,United Kingdom,793.6200000000001,1,Jan,1
INV000376,SC4672,Scented Candle,17,2023-01-28 07:19:51.838367,61.35,C00040,United Kingdom,1042.95,1,Jan,1
INV000377,SC8404,Scented Candle,47,2023-01-28 09:04:43.016603,142.06,C00122,United Kingdom,6676.82,1,Jan,1
INV000378,SC4343,Metal Lantern,21,2023-01-28 10:49:34.194838,38.11,C00135,United Kingdom,800.31,1,Jan,1
INV000379,SC5070,Bamboo Tray,31,2023-01-28 12:34:25.373074,120.76,C00140,USA,3743.56,1,Jan,1
INV000380,SC1580,Wooden Frame,39,2023-01-28 14:19:16.551310,92.39,C00350,United Kingdom,3603.21,1,Jan,1
INV000381,SC8004,Scented Candle,22,2023-01-28 16:04:07.729545,57.47,C00153,Germany,1264.34,1,Jan,1
INV000382,SC9130,Throw Pillow,12,2023-01-28 17:48:58.907781,1.7,C00028,United Kingdom,20.4,1,Jan,1
INV000383,SC4147,Vintage Mug,6,2023-01-28 19:33:50.086017,67.82,C00077,Germany,406.91999999999996,1,Jan,1
INV000387,SC8253,Bamboo Tray,9,2023-01-29 02:33:14.798959,53.11,C00310,United Kingdom,477.99,1,Jan,1
INV000388,SC3744,Scented Candle,46,2023-01-29 04:18:05.977195,92.79,C00274,Sweden,4268.34,1,Jan,1
INV000390,SC3141,Wooden Frame,14,2023-01-29 07:47:48.333666,28.76,C00328,Germany,402.64000000000004,1,Jan,1
INV000391,SC7617,Ceramic Bowl,44,2023-01-29 09:32:39.511902,64.56,C00390,Germany,2840.6400000000003,1,Jan,1
INV000392,SC3479,Glass Vase,42,2023-01-29 11:17:30.690138,59.71,C00221,Belgium,2507.82,1,Jan,1
INV000393,SC7484,Vintage Mug,30,2023-01-29 13:02:21.868373,77.74,C00122,Australia,2332.2,1,Jan,1
INV000394,SC8421,Vintage Mug,26,2023-01-29 14:47:13.046609,121.72,C00361,Netherlands,3164.72,1,Jan,1
INV000395,SC5452,Bamboo Tray,45,2023-01-29 16:32:04.224844,83.72,C00069,Germany,3767.4,1,Jan,1
INV000396,SC6881,Metal Lantern,29,2023-01-29 18:16:55.403080,127.23,C00071,United Kingdom,3689.67,1,Jan,1
INV000397,SC7665,Bamboo Tray,19,2023-01-29 20:01:46.581316,78.5,C00150,Spain,1491.5,1,Jan,1
INV000398,SC3849,Metal Lantern,47,2023-01-29 21:46:37.759551,91.17,C00187,Australia,4284.99,1,Jan,1
INV000400,SC7905,Throw Pillow,23,2023-01-30 01:16:20.116023,123.73,C00246,Australia,2845.79,1,Jan,1
INV000401,SC3489,Vintage Mug,42,2023-01-30 03:01:11.294258,138.69,C00196,United Kingdom,5824.98,1,Jan,1
INV000402,SC5611,Wooden Frame,35,2023-01-30 04:46:02.472494,96.41,C00032,USA,3374.35,1,Jan,1
INV000403,SC3839,Bamboo Tray,31,2023-01-30 06:30:53.650730,123.39,C00109,Sweden,3825.09,1,Jan,1
INV000404,SC9527,Wooden Frame,35,2023-01-30 08:15:44.828965,10.26,C00353,Belgium,359.09999999999997,1,Jan,1
INV000405,SC6878,Ceramic Bowl,32,2023-01-30 10:00:36.007201,136.06,C00001,United Kingdom,4353.92,1,Jan,1
INV000406,SC7303,Wooden Frame,5,2023-01-30 11:45:27.185437,29.56,C00182,Germany,147.79999999999998,1,Jan,1
INV000407,SC1851,Scented Candle,16,2023-01-30 13:30:18.363672,39.59,C00174,USA,633.44,1,Jan,1
INV000408,SC2687,Throw Pillow,17,2023-01-30 15:15:09.541908,9.42,C00169,Australia,160.14,1,Jan,1
INV000409,SC7833,Scented Candle,32,2023-01-30 17:00:00.720144,144.86,C00248,France,4635.52,1,Jan,1
INV000410,SC3427,Cotton Bag,38,2023-01-30 18:44:51.898379,128.02,C00108,Sweden,4864.76,1,Jan,1
INV000411,SC5000,Bamboo Tray,32,2023-01-30 20:29:43.076615,137.11,C00370,France,4387.52,1,Jan,1
INV000412,SC6052,Vintage Mug,20,2023-01-30 22:14:34.254850,127.31,C00297,France,2546.2,1,Jan,1
INV000413,SC3738,Bamboo Tray,48,2023-01-30 23:59:25.433086,72.71,C00264,United Kingdom,3490.08,1,Jan,1
INV000414,SC6732,Throw Pillow,2,2023-01-31 01:44:16.611322,138.73,C00030,United Kingdom,277.46,1,Jan,1
INV000415,SC6387,Glass Vase,20,2023-01-31 03:29:07.789557,145.47,C00302,United Kingdom,2909.4,1,Jan,1
INV000416,SC9002,Glass Vase,47,2023-01-31 05:13:58.967793,76.13,C00361,Belgium,3578.1099999999997,1,Jan,1
INV000417,SC6536,Cotton Bag,18,2023-01-31 06:58:50.146029,27.58,C00352,Germany,496.43999999999994,1,Jan,1
INV000418,SC4913,Throw Pillow,1,2023-01-31 08:43:41.324264,99.31,C00317,Germany,99.31,1,Jan,1
INV000419,SC2066,Wall Clock,29,2023-01-31 10:28:32.502500,146.35,C00225,USA,4244.15,1,Jan,1
INV000420,SC8723,Wall Clock,29,2023-01-31 12:13:23.680736,131.01,C00397,Australia,3799.29,1,Jan,1
INV000421,SC5380,Wall Clock,19,2023-01-31 13:58:14.858971,129.48,C00089,Australia,2460.12,1,Jan,1
INV000422,SC5107,Vintage Mug,44,2023-01-31 15:43:06.037207,140.17,C00234,United Kingdom,6167.48,1,Jan,1
INV000423,SC6726,Vintage Mug,40,2023-01-31 17:27:57.215443,134.25,C00168,USA,5370.0,1,Jan,1
INV000424,SC4373,Wall Clock,6,2023-01-31 19:12:48.393678,116.78,C00231,United Kingdom,700.6800000000001,1,Jan,1
INV000425,SC9945,Glass Vase,44,2023-01-31 20:57:39.571914,108.16,C00126,United Kingdom,4759.04,1,Jan,1
INV000426,SC3082,Throw Pillow,39,2023-01-31 22:42:30.750150,40.82,C00061,United Kingdom,1591.98,1,Jan,1
INV000427,SC9967,Wooden Frame,46,2023-02-01 00:27:21.928385,93.77,C00120,United Kingdom,4313.42,2,Feb,2
INV000428,SC7748,Throw Pillow,8,2023-02-01 02:12:13.106621,78.94,C00190,United Kingdom,631.52,2,Feb,2
INV000429,SC1417,Wall Clock,24,2023-02-01 03:57:04.284856,129.5,C00121,Netherlands,3108.0,2,Feb,2
INV000430,SC9306,Throw Pillow,20,2023-02-01 05:41:55.463092,74.52,C00048,United Kingdom,1490.3999999999999,2,Feb,2
INV000431,SC9808,Ceramic Bowl,14,2023-02-01 07:26:46.641328,20.47,C00202,Netherlands,286.58,2,Feb,2
INV000432,SC4974,Vintage Mug,5,2023-02-01 09:11:37.819563,2.24,C00059,United Kingdom,11.200000000000001,2,Feb,2
INV000433,SC4267,Vintage Mug,41,2023-02-01 10:56:28.997799,102.16,C00185,United Kingdom,4188.5599999999995,2,Feb,2
INV000434,SC1825,Glass Vase,40,2023-02-01 12:41:20.176035,83.16,C00223,France,3326.3999999999996,2,Feb,2
INV000435,SC8668,Wooden Frame,34,2023-02-01 14:26:11.354270,50.65,C00011,Sweden,1722.1,2,Feb,2
INV000436,SC6745,Wall Clock,16,2023-02-01 16:11:02.532506,26.59,C00281,USA,425.44,2,Feb,2
INV000437,SC1412,Bamboo Tray,45,2023-02-01 17:55:53.710742,70.81,C00189,Japan,3186.4500000000003,2,Feb,2
INV000438,SC8543,Glass Vase,7,2023-02-01 19:40:44.888977,16.39,C00302,Netherlands,114.73,2,Feb,2
INV000439,SC8587,Glass Vase,16,2023-02-01 21:25:36.067213,51.41,C00310,Netherlands,822.56,2,Feb,2
INV000440,SC1728,Wooden Frame,7,2023-02-01 23:10:27.245449,57.81,C00237,Australia,404.67,2,Feb,2
INV000441,SC8164,Scented Candle,27,2023-02-02 00:55:18.423684,70.64,C00034,Australia,1907.28,2,Feb,2
INV000442,SC9867,Wall Clock,14,2023-02-02 02:40:09.601920,70.79,C00340,United Kingdom,991.0600000000001,2,Feb,2
INV000443,SC6988,Bamboo Tray,14,2023-02-02 04:25:00.780156,39.67,C00135,France,555.38,2,Feb,2
INV000444,SC3504,Vintage Mug,44,2023-02-02 06:09:51.958391,127.76,C00062,Germany,5621.4400000000005,2,Feb,2
INV000445,SC3967,Wooden Frame,33,2023-02-02 07:54:43.136627,54.3,C00313,Germany,1791.8999999999999,2,Feb,2
INV000446,SC3786,Bamboo Tray,33,2023-02-02 09:39:34.314862,35.59,C00227,France,1174.47,2,Feb,2
INV000447,SC2122,Ceramic Bowl,44,2023-02-02 11:24:25.493098,27.61,C00093,United Kingdom,1214.84,2,Feb,2
INV000448,SC5079,Glass Vase,20,2023-02-02 13:09:16.671334,49.4,C00116,Germany,988.0,2,Feb,2
INV000449,SC2571,Wooden Frame,47,2023-02-02 14:54:07.849569,11.53,C00332,United Kingdom,541.91,2,Feb,2
INV000450,SC6073,Vintage Mug,36,2023-02-02 16:38:59.027805,6.39,C00133,Japan,230.04,2,Feb,2
INV000451,SC6104,Throw Pillow,7,2023-02-02 18:23:50.206041,91.36,C00332,United Kingdom,639.52,2,Feb,2
INV000452,SC3143,Vintage Mug,32,2023-02-02 20:08:41.384276,93.44,C00293,United Kingdom,2990.08,2,Feb,2
INV000453,SC7806,Ceramic Bowl,48,2023-02-02 21:53:32.562512,80.14,C00193,Belgium,3846.7200000000003,2,Feb,2
INV000454,SC8357,Wooden Frame,3,2023-02-02 23:38:23.740748,114.7,C00400,France,344.1,2,Feb,2
INV000455,SC4440,Ceramic Bowl,39,2023-02-03 01:23:14.918983,7.31,C00030,United Kingdom,285.09,2,Feb,2
INV000456,SC4766,Wall Clock,29,2023-02-03 03:08:06.097219,140.49,C00298,Germany,4074.21,2,Feb,2
INV000457,SC6644,Wall Clock,24,2023-02-03 04:52:57.275455,15.62,C00061,United Kingdom,374.88,2,Feb,2
INV000458,SC3914,Throw Pillow,22,2023-02-03 06:37:48.453690,101.59,C00304,United Kingdom,2234.98,2,Feb,2
INV000459,SC5968,Glass Vase,6,2023-02-03 08:22:39.631926,21.31,C00340,United Kingdom,127.85999999999999,2,Feb,2
INV000460,SC6917,Scented Candle,48,2023-02-03 10:07:30.810162,132.17,C00349,Germany,6344.16,2,Feb,2
INV000461,SC9787,Metal Lantern,24,2023-02-03 11:52:21.988397,77.34,C00324,USA,1856.16,2,Feb,2
INV000462,SC1728,Bamboo Tray,40,2023-02-03 13:37:13.166633,13.72,C00302,Australia,548.8000000000001,2,Feb,2
INV000463,SC2365,Ceramic Bowl,23,2023-02-03 15:22:04.344868,93.08,C00369,Australia,2140.84,2,Feb,2
INV000464,SC5492,Bamboo Tray,38,2023-02-03 17:06:55.523104,2.85,C00028,United Kingdom,108.3,2,Feb,2
INV000465,SC1698,Throw Pillow,10,2023-02-03 18:51:46.701340,116.74,C00077,United Kingdom,1167.3999999999999,2,Feb,2
INV000466,SC8186,Bamboo Tray,16,2023-02-03 20:36:37.879575,98.11,C00121,USA,1569.76,2,Feb,2
